freq,psd_x,psd_y,psd_z,psd_xyz
165.0,9.023e+03,4.182e+04,2.272e+03,5.312e+04
166.6,1.006e+04,3.533e+04,2.558e+03,4.795e+04
168.1,8.165e+03,2.405e+04,2.503e+03,3.471e+04
169.7,5.320e+03,1.762e+04,1.624e+03,2.456e+04
171.2,7.201e+03,1.620e+04,2.406e+03,2.581e+04
172.8,1.149e+04,1.527e+04,4.597e+03,3.136e+04
174.3,1.446e+04,1.195e+04,6.743e+03,3.316e+04
175.8,1.284e+04,8.649e+03,6.968e+03,2.846e+04
177.4,1.293e+04,6.589e+03,7.442e+03,2.696e+04
178.9,1.649e+04,4.642e+03,1.011e+04,3.124e+04
180.5,2.011e+04,3.380e+03,1.324e+04,3.673e+04
182.0,2.142e+04,2.564e+03,1.512e+04,3.911e+04
183.6,1.892e+04,1.923e+03,1.402e+04,3.486e+04
185.1,1.558e+04,1.512e+03,1.197e+04,2.906e+04
186.6,1.138e+04,1.266e+03,9.134e+03,2.177e+04
188.2,9.115e+03,1.287e+03,7.863e+03,1.827e+04
189.7,7.782e+03,1.319e+03,7.014e+03,1.611e+04
191.3,6.837e+03,1.327e+03,6.409e+03,1.457e+04
192.8,5.744e+03,1.060e+03,5.632e+03,1.244e+04
194.3,4.975e+03,9.150e+02,5.088e+03,1.098e+04
195.9,4.131e+03,7.724e+02,4.437e+03,9.340e+03
197.4,3.362e+03,7.159e+02,3.735e+03,7.812e+03
199.0,2.856e+03,7.895e+02,3.323e+03,6.969e+03
