freq,psd_x,psd_y,psd_z,psd_xyz
179.6,7.494e+02,2.264e+02,3.435e+02,1.319e+03
181.2,8.187e+02,1.940e+02,4.803e+02,1.493e+03
182.7,8.718e+02,1.653e+02,6.194e+02,1.656e+03
184.3,9.227e+02,1.402e+02,7.967e+02,1.860e+03
185.8,1.009e+03,1.400e+02,1.030e+03,2.179e+03
187.4,9.465e+02,2.067e+02,1.225e+03,2.378e+03
188.9,8.715e+02,2.993e+02,1.479e+03,2.650e+03
190.5,8.594e+02,3.656e+02,1.767e+03,2.992e+03
192.0,8.628e+02,4.470e+02,2.054e+03,3.364e+03
193.6,1.088e+03,5.588e+02,2.835e+03,4.482e+03
195.1,1.697e+03,7.239e+02,4.413e+03,6.834e+03
196.7,2.220e+03,8.753e+02,5.925e+03,9.020e+03
198.2,2.609e+03,8.817e+02,7.399e+03,1.089e+04
199.8,2.078e+03,5.315e+02,6.610e+03,9.219e+03
