freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.175e+00,1.840e+02,3.046e+01,2.216e+02
1.5,2.281e+01,1.168e+02,3.850e+01,1.781e+02
3.0,2.590e+01,2.729e+01,2.509e+01,7.828e+01
4.5,2.639e+01,3.131e+02,2.180e+01,3.613e+02
6.0,3.004e+01,1.395e+03,2.307e+01,1.448e+03
7.5,1.360e+02,2.765e+03,2.963e+01,2.930e+03
9.0,4.989e+02,2.735e+03,4.256e+01,3.276e+03
10.5,3.712e+02,1.876e+03,5.194e+01,2.300e+03
12.0,7.551e+01,2.259e+03,5.290e+01,2.387e+03
13.5,3.073e+01,3.445e+03,6.317e+01,3.538e+03
15.0,2.919e+01,4.974e+03,9.075e+01,5.094e+03
16.5,2.633e+01,7.048e+03,1.580e+02,7.232e+03
18.0,3.434e+01,9.697e+03,1.783e+02,9.909e+03
19.5,3.538e+01,1.247e+04,1.023e+02,1.261e+04
21.0,2.615e+01,1.511e+04,7.786e+01,1.521e+04
22.5,2.837e+01,1.838e+04,1.757e+02,1.858e+04
24.0,2.889e+01,2.171e+04,4.223e+02,2.216e+04
25.5,2.875e+01,2.247e+04,5.061e+02,2.301e+04
27.0,2.867e+01,2.191e+04,3.043e+02,2.224e+04
28.5,2.885e+01,2.406e+04,1.138e+02,2.420e+04
30.0,3.145e+01,2.726e+04,4.492e+01,2.734e+04
31.5,3.411e+01,3.162e+04,3.146e+01,3.169e+04
33.0,3.179e+01,3.753e+04,3.971e+01,3.760e+04
34.5,3.631e+01,4.416e+04,5.715e+01,4.425e+04
36.0,4.239e+01,5.122e+04,9.162e+01,5.135e+04
37.5,4.833e+01,5.985e+04,1.530e+02,6.005e+04
39.0,5.291e+01,7.225e+04,2.450e+02,7.255e+04
40.5,5.260e+01,8.585e+04,3.970e+02,8.630e+04
42.0,7.461e+01,1.030e+05,5.639e+02,1.037e+05
43.5,1.167e+02,1.288e+05,6.027e+02,1.296e+05
45.0,2.045e+02,1.616e+05,6.944e+02,1.625e+05
