freq,psd_x,psd_y,psd_z,psd_xyz
161.6,4.355e+01,7.164e+02,1.986e+03,2.746e+03
163.2,5.048e+01,7.777e+02,1.891e+03,2.720e+03
164.7,6.232e+01,8.413e+02,1.646e+03,2.549e+03
166.3,6.799e+01,8.219e+02,1.371e+03,2.261e+03
167.8,6.784e+01,7.727e+02,1.204e+03,2.044e+03
169.3,7.154e+01,6.916e+02,9.946e+02,1.758e+03
170.9,7.332e+01,6.137e+02,8.854e+02,1.572e+03
172.4,7.083e+01,5.142e+02,7.838e+02,1.369e+03
174.0,7.404e+01,3.979e+02,6.967e+02,1.169e+03
175.5,7.812e+01,3.389e+02,6.737e+02,1.091e+03
177.0,8.384e+01,3.399e+02,6.685e+02,1.092e+03
178.6,8.057e+01,3.785e+02,6.541e+02,1.113e+03
180.1,7.261e+01,4.567e+02,6.506e+02,1.180e+03
181.7,7.171e+01,5.583e+02,6.145e+02,1.244e+03
183.2,6.991e+01,6.537e+02,5.616e+02,1.285e+03
184.7,7.103e+01,7.355e+02,5.128e+02,1.319e+03
186.3,6.858e+01,7.631e+02,4.339e+02,1.266e+03
187.8,6.370e+01,7.203e+02,3.476e+02,1.132e+03
189.4,5.963e+01,6.572e+02,2.850e+02,1.002e+03
190.9,5.513e+01,5.744e+02,2.261e+02,8.556e+02
192.4,4.724e+01,5.238e+02,1.766e+02,7.477e+02
194.0,4.398e+01,4.905e+02,1.387e+02,6.732e+02
195.5,4.313e+01,4.787e+02,1.207e+02,6.425e+02
197.0,4.835e+01,4.668e+02,1.023e+02,6.175e+02
198.6,5.329e+01,4.908e+02,8.979e+01,6.339e+02
