freq,psd_x,psd_y,psd_z,psd_xyz
140.0,3.742e+03,6.101e+03,4.575e+03,1.442e+04
141.5,3.312e+03,5.938e+03,4.855e+03,1.410e+04
143.0,2.599e+03,6.367e+03,3.979e+03,1.294e+04
144.6,1.728e+03,7.289e+03,2.452e+03,1.147e+04
146.1,1.012e+03,7.368e+03,1.353e+03,9.733e+03
147.6,5.880e+02,5.975e+03,7.810e+02,7.344e+03
149.1,3.800e+02,5.025e+03,4.585e+02,5.863e+03
150.6,2.667e+02,3.971e+03,2.633e+02,4.501e+03
152.1,2.128e+02,3.534e+03,2.313e+02,3.978e+03
153.6,1.993e+02,3.178e+03,3.118e+02,3.689e+03
155.1,2.264e+02,2.903e+03,4.698e+02,3.600e+03
156.6,2.355e+02,2.483e+03,5.793e+02,3.298e+03
158.1,2.489e+02,2.535e+03,6.486e+02,3.433e+03
159.6,2.580e+02,2.395e+03,6.739e+02,3.327e+03
161.1,2.352e+02,2.397e+03,7.142e+02,3.346e+03
162.6,2.586e+02,2.304e+03,8.269e+02,3.390e+03
164.1,2.476e+02,2.109e+03,9.474e+02,3.304e+03
165.6,2.169e+02,1.680e+03,1.144e+03,3.040e+03
167.1,3.467e+02,1.620e+03,1.743e+03,3.710e+03
168.6,4.852e+02,1.563e+03,2.155e+03,4.204e+03
170.1,5.222e+02,1.995e+03,2.133e+03,4.650e+03
171.7,5.769e+02,2.744e+03,2.097e+03,5.418e+03
173.2,6.790e+02,3.591e+03,2.394e+03,6.665e+03
174.7,6.592e+02,4.094e+03,2.151e+03,6.905e+03
176.2,3.942e+02,4.400e+03,1.273e+03,6.068e+03
177.7,3.823e+02,4.652e+03,1.369e+03,6.403e+03
179.2,4.820e+02,4.864e+03,1.806e+03,7.152e+03
180.7,6.835e+02,5.506e+03,2.526e+03,8.715e+03
182.2,1.191e+03,6.331e+03,3.968e+03,1.149e+04
183.7,1.606e+03,6.597e+03,5.084e+03,1.329e+04
185.2,2.001e+03,6.831e+03,6.145e+03,1.498e+04
186.7,2.295e+03,6.922e+03,6.756e+03,1.597e+04
188.2,2.417e+03,6.948e+03,6.577e+03,1.594e+04
189.7,2.465e+03,6.921e+03,6.239e+03,1.563e+04
191.2,2.405e+03,6.725e+03,5.862e+03,1.499e+04
192.7,2.611e+03,6.235e+03,6.575e+03,1.542e+04
194.2,3.100e+03,5.620e+03,8.405e+03,1.712e+04
195.7,3.760e+03,5.378e+03,1.078e+04,1.991e+04
197.3,4.390e+03,5.522e+03,1.296e+04,2.287e+04
198.8,4.597e+03,5.950e+03,1.383e+04,2.437e+04
