freq,psd_x,psd_y,psd_z,psd_xyz
165.0,1.684e+02,1.206e+02,9.230e+02,1.212e+03
166.5,1.411e+02,9.053e+01,7.401e+02,9.717e+02
168.1,1.201e+02,7.102e+01,5.746e+02,7.657e+02
169.6,1.050e+02,6.291e+01,4.814e+02,6.493e+02
171.2,8.492e+01,5.718e+01,4.801e+02,6.222e+02
172.7,6.867e+01,5.459e+01,4.373e+02,5.605e+02
174.2,5.738e+01,4.907e+01,4.534e+02,5.598e+02
175.8,9.483e+01,5.091e+01,4.602e+02,6.060e+02
177.3,2.361e+02,9.658e+01,3.463e+02,6.790e+02
178.9,3.276e+02,1.321e+02,4.165e+02,8.762e+02
180.4,3.549e+02,1.589e+02,4.780e+02,9.918e+02
181.9,3.542e+02,1.934e+02,4.859e+02,1.033e+03
183.5,3.195e+02,2.141e+02,4.559e+02,9.894e+02
185.0,3.078e+02,2.418e+02,4.429e+02,9.925e+02
186.6,3.076e+02,2.618e+02,3.970e+02,9.663e+02
188.1,3.122e+02,2.829e+02,3.680e+02,9.631e+02
189.7,3.113e+02,2.968e+02,3.419e+02,9.500e+02
191.2,2.361e+02,2.669e+02,3.120e+02,8.149e+02
192.7,2.139e+02,2.697e+02,2.413e+02,7.249e+02
194.3,2.270e+02,2.642e+02,2.066e+02,6.978e+02
195.8,2.333e+02,2.563e+02,1.916e+02,6.812e+02
197.4,2.505e+02,2.455e+02,1.963e+02,6.923e+02
198.9,2.094e+02,1.748e+02,2.496e+02,6.338e+02
