freq,psd_x,psd_y,psd_z,psd_xyz
168.3,3.630e+03,2.237e+03,2.012e+02,6.068e+03
169.9,2.872e+03,1.796e+03,1.700e+02,4.838e+03
171.4,2.289e+03,1.460e+03,1.431e+02,3.892e+03
173.0,1.799e+03,1.181e+03,1.084e+02,3.088e+03
174.5,1.450e+03,9.672e+02,7.422e+01,2.491e+03
176.0,1.284e+03,8.380e+02,5.784e+01,2.180e+03
177.6,1.292e+03,7.852e+02,4.890e+01,2.126e+03
179.1,1.631e+03,9.066e+02,4.346e+01,2.581e+03
180.7,1.915e+03,9.581e+02,4.096e+01,2.914e+03
182.2,2.098e+03,9.599e+02,4.528e+01,3.104e+03
183.8,2.266e+03,9.707e+02,4.953e+01,3.286e+03
185.3,2.440e+03,9.635e+02,5.467e+01,3.458e+03
186.9,2.582e+03,9.421e+02,6.167e+01,3.586e+03
188.4,2.723e+03,9.407e+02,6.796e+01,3.732e+03
189.9,2.770e+03,9.112e+02,9.224e+01,3.773e+03
191.5,2.453e+03,7.788e+02,8.801e+01,3.320e+03
193.0,2.108e+03,6.407e+02,7.511e+01,2.824e+03
194.6,1.966e+03,5.672e+02,7.764e+01,2.611e+03
196.1,1.932e+03,5.301e+02,8.913e+01,2.551e+03
197.7,1.798e+03,4.717e+02,9.811e+01,2.368e+03
199.2,1.548e+03,3.876e+02,1.044e+02,2.040e+03
