freq,psd_x,psd_y,psd_z,psd_xyz
159.0,3.791e+02,9.797e+01,4.956e+02,9.728e+02
160.5,3.484e+02,1.045e+02,4.550e+02,9.079e+02
162.1,2.569e+02,9.823e+01,3.823e+02,7.374e+02
163.6,2.399e+02,1.006e+02,3.685e+02,7.090e+02
165.2,2.635e+02,1.033e+02,3.561e+02,7.229e+02
166.7,2.581e+02,8.107e+01,3.081e+02,6.472e+02
168.3,2.920e+02,7.808e+01,2.758e+02,6.459e+02
169.8,2.899e+02,8.725e+01,3.437e+02,7.208e+02
171.3,2.167e+02,8.901e+01,3.493e+02,6.550e+02
172.9,2.456e+02,7.287e+01,2.947e+02,6.132e+02
174.4,3.456e+02,8.713e+01,4.026e+02,8.353e+02
176.0,3.233e+02,8.787e+01,3.867e+02,7.979e+02
177.5,3.387e+02,8.193e+01,3.338e+02,7.545e+02
179.1,2.901e+02,7.760e+01,3.439e+02,7.115e+02
180.6,3.646e+02,7.705e+01,3.828e+02,8.244e+02
182.2,6.022e+02,6.867e+01,3.900e+02,1.061e+03
183.7,6.648e+02,6.306e+01,4.159e+02,1.144e+03
185.2,6.688e+02,6.074e+01,4.048e+02,1.134e+03
186.8,7.357e+02,7.221e+01,4.566e+02,1.265e+03
188.3,8.154e+02,7.651e+01,4.525e+02,1.344e+03
189.9,8.442e+02,8.652e+01,5.369e+02,1.468e+03
191.4,8.425e+02,8.962e+01,6.010e+02,1.533e+03
193.0,7.288e+02,7.313e+01,5.610e+02,1.363e+03
194.5,7.173e+02,6.854e+01,5.130e+02,1.299e+03
196.0,7.257e+02,6.129e+01,5.166e+02,1.304e+03
197.6,6.920e+02,6.167e+01,5.039e+02,1.258e+03
199.1,5.606e+02,6.205e+01,4.723e+02,1.095e+03
