freq,psd_x,psd_y,psd_z,psd_xyz
139.4,1.870e+02,9.897e+02,3.034e+03,4.211e+03
140.9,1.979e+02,9.886e+02,3.206e+03,4.392e+03
142.5,1.879e+02,8.731e+02,3.202e+03,4.263e+03
144.0,1.981e+02,8.106e+02,2.941e+03,3.950e+03
145.6,2.284e+02,8.309e+02,2.856e+03,3.915e+03
147.1,2.672e+02,8.866e+02,2.937e+03,4.091e+03
148.7,3.315e+02,9.367e+02,2.958e+03,4.227e+03
150.2,3.962e+02,9.539e+02,2.761e+03,4.111e+03
151.8,4.546e+02,9.720e+02,2.438e+03,3.865e+03
153.3,5.191e+02,9.725e+02,2.036e+03,3.528e+03
154.9,5.472e+02,9.134e+02,1.534e+03,2.994e+03
156.4,5.246e+02,8.361e+02,1.081e+03,2.441e+03
158.0,5.033e+02,7.593e+02,7.530e+02,2.016e+03
159.5,4.481e+02,6.273e+02,5.397e+02,1.615e+03
161.1,3.956e+02,5.102e+02,3.674e+02,1.273e+03
162.6,3.432e+02,4.076e+02,2.421e+02,9.929e+02
164.2,3.152e+02,3.187e+02,1.807e+02,8.146e+02
165.7,3.166e+02,2.630e+02,1.605e+02,7.400e+02
167.3,3.559e+02,2.286e+02,1.776e+02,7.620e+02
168.8,4.218e+02,2.101e+02,1.912e+02,8.230e+02
170.4,5.497e+02,2.410e+02,2.115e+02,1.002e+03
171.9,6.563e+02,2.746e+02,2.206e+02,1.152e+03
173.5,6.914e+02,2.840e+02,2.005e+02,1.176e+03
175.0,7.096e+02,2.943e+02,1.879e+02,1.192e+03
176.6,7.096e+02,2.895e+02,1.791e+02,1.178e+03
178.1,7.003e+02,2.663e+02,1.839e+02,1.150e+03
179.7,6.817e+02,2.384e+02,1.847e+02,1.105e+03
181.2,6.296e+02,2.035e+02,1.955e+02,1.029e+03
182.8,5.899e+02,2.086e+02,2.154e+02,1.014e+03
184.3,5.121e+02,2.172e+02,2.044e+02,9.336e+02
185.9,4.185e+02,2.456e+02,1.868e+02,8.509e+02
187.4,3.122e+02,2.566e+02,1.675e+02,7.362e+02
189.0,2.277e+02,2.171e+02,1.613e+02,6.061e+02
190.5,2.059e+02,2.171e+02,1.354e+02,5.584e+02
192.1,1.906e+02,2.381e+02,1.273e+02,5.560e+02
193.6,2.027e+02,2.940e+02,1.482e+02,6.449e+02
195.2,2.057e+02,3.042e+02,1.632e+02,6.730e+02
196.7,1.833e+02,3.160e+02,1.500e+02,6.493e+02
198.3,1.714e+02,3.620e+02,1.373e+02,6.707e+02
199.8,1.885e+02,4.096e+02,1.168e+02,7.149e+02
