freq,psd_x,psd_y,psd_z,psd_xyz
164.3,7.739e+02,1.128e+03,2.813e+03,4.715e+03
165.9,7.259e+02,1.252e+03,2.516e+03,4.493e+03
167.4,6.652e+02,1.360e+03,2.155e+03,4.180e+03
169.0,5.954e+02,1.407e+03,1.697e+03,3.700e+03
170.5,5.981e+02,1.471e+03,1.456e+03,3.525e+03
172.1,6.671e+02,1.610e+03,1.323e+03,3.600e+03
173.6,6.873e+02,1.569e+03,1.116e+03,3.372e+03
175.2,6.698e+02,1.387e+03,8.638e+02,2.920e+03
176.7,6.461e+02,1.241e+03,6.931e+02,2.580e+03
178.3,6.275e+02,1.087e+03,5.503e+02,2.265e+03
179.8,5.917e+02,8.739e+02,4.237e+02,1.889e+03
181.4,5.603e+02,6.726e+02,3.024e+02,1.535e+03
182.9,5.459e+02,5.952e+02,2.448e+02,1.386e+03
184.5,5.248e+02,5.623e+02,2.028e+02,1.290e+03
186.0,4.973e+02,5.520e+02,2.026e+02,1.252e+03
187.6,4.693e+02,5.650e+02,2.282e+02,1.262e+03
189.1,4.678e+02,5.950e+02,2.686e+02,1.331e+03
190.7,4.601e+02,5.667e+02,2.273e+02,1.254e+03
192.2,4.332e+02,5.460e+02,2.004e+02,1.180e+03
193.8,4.234e+02,5.961e+02,1.738e+02,1.193e+03
195.3,4.127e+02,7.624e+02,1.721e+02,1.347e+03
196.9,3.623e+02,7.774e+02,1.766e+02,1.316e+03
198.4,4.176e+02,8.936e+02,1.718e+02,1.483e+03
200.0,4.181e+02,9.013e+02,1.634e+02,1.483e+03
