freq,psd_x,psd_y,psd_z,psd_xyz
144.2,3.708e+02,3.466e+02,9.325e+02,1.650e+03
145.7,3.754e+02,4.084e+02,5.601e+02,1.344e+03
147.3,4.468e+02,4.518e+02,4.535e+02,1.352e+03
148.8,5.585e+02,4.888e+02,4.511e+02,1.498e+03
150.4,6.515e+02,5.046e+02,4.851e+02,1.641e+03
151.9,6.451e+02,4.913e+02,4.638e+02,1.600e+03
153.5,5.678e+02,3.835e+02,4.137e+02,1.365e+03
155.0,4.762e+02,2.572e+02,3.838e+02,1.117e+03
156.6,4.077e+02,1.420e+02,3.419e+02,8.915e+02
158.2,3.616e+02,9.857e+01,2.494e+02,7.096e+02
159.7,3.385e+02,8.547e+01,1.984e+02,6.224e+02
161.3,3.189e+02,9.133e+01,1.886e+02,5.988e+02
162.8,2.948e+02,9.190e+01,1.903e+02,5.771e+02
164.4,2.931e+02,8.576e+01,2.060e+02,5.848e+02
165.9,3.098e+02,1.030e+02,2.006e+02,6.135e+02
167.5,3.368e+02,1.256e+02,2.103e+02,6.728e+02
169.0,3.511e+02,1.356e+02,2.208e+02,7.075e+02
170.6,3.655e+02,1.472e+02,2.522e+02,7.650e+02
172.1,3.795e+02,1.585e+02,2.789e+02,8.169e+02
173.7,3.841e+02,1.697e+02,2.826e+02,8.364e+02
175.2,3.644e+02,2.075e+02,3.127e+02,8.846e+02
176.8,4.000e+02,2.297e+02,3.446e+02,9.743e+02
178.3,4.565e+02,2.730e+02,3.535e+02,1.083e+03
179.9,5.103e+02,3.487e+02,3.770e+02,1.236e+03
181.4,5.213e+02,3.799e+02,3.513e+02,1.252e+03
183.0,5.356e+02,3.689e+02,2.697e+02,1.174e+03
184.5,5.308e+02,3.239e+02,1.666e+02,1.021e+03
186.1,4.811e+02,2.836e+02,1.128e+02,8.775e+02
187.6,5.102e+02,2.637e+02,1.100e+02,8.839e+02
189.2,5.763e+02,2.910e+02,1.037e+02,9.710e+02
190.7,6.144e+02,3.099e+02,8.641e+01,1.011e+03
192.3,6.369e+02,3.026e+02,6.346e+01,1.003e+03
193.8,6.010e+02,2.649e+02,6.094e+01,9.268e+02
195.4,5.693e+02,2.321e+02,5.542e+01,8.567e+02
196.9,6.608e+02,2.279e+02,5.500e+01,9.436e+02
198.5,6.630e+02,2.245e+02,7.406e+01,9.615e+02
