freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.198e+01,1.248e+02,9.052e+01,2.373e+02
1.6,2.024e+01,7.621e+01,6.256e+01,1.590e+02
3.1,1.132e+01,2.093e+01,1.617e+01,4.842e+01
4.7,1.312e+01,3.328e+02,1.636e+01,3.623e+02
6.2,1.610e+01,1.282e+03,1.639e+01,1.314e+03
7.8,4.487e+01,2.488e+03,2.113e+01,2.554e+03
9.3,2.832e+02,4.082e+03,2.963e+01,4.395e+03
10.9,3.676e+02,4.907e+03,3.367e+01,5.308e+03
12.4,2.065e+02,4.768e+03,3.855e+01,5.013e+03
14.0,1.662e+02,4.986e+03,8.646e+01,5.239e+03
15.5,8.555e+01,6.991e+03,2.211e+02,7.298e+03
17.1,9.200e+01,8.844e+03,4.081e+02,9.344e+03
18.6,1.118e+02,9.697e+03,3.698e+02,1.018e+04
20.2,1.728e+02,1.219e+04,7.397e+02,1.311e+04
21.7,1.307e+02,1.542e+04,1.849e+03,1.740e+04
23.3,1.479e+02,1.859e+04,3.376e+03,2.211e+04
24.8,4.069e+02,1.887e+04,3.463e+03,2.274e+04
26.4,1.220e+03,2.201e+04,2.569e+03,2.580e+04
27.9,2.382e+03,3.256e+04,4.079e+03,3.902e+04
29.5,3.518e+03,4.694e+04,8.306e+03,5.877e+04
31.0,5.504e+03,4.904e+04,1.037e+04,6.491e+04
32.6,3.785e+03,5.058e+04,1.050e+04,6.487e+04
34.1,2.328e+03,6.621e+04,1.432e+04,8.286e+04
35.7,3.253e+03,1.066e+05,2.756e+04,1.374e+05
37.2,9.170e+03,1.854e+05,5.951e+04,2.541e+05
38.8,1.521e+04,2.177e+05,8.749e+04,3.204e+05
40.3,1.109e+04,1.391e+05,8.779e+04,2.380e+05
41.9,5.487e+03,1.037e+05,9.228e+04,2.014e+05
43.4,8.608e+03,1.041e+05,9.923e+04,2.120e+05
45.0,1.537e+04,7.052e+04,9.467e+04,1.806e+05
46.5,1.610e+04,4.224e+04,9.463e+04,1.530e+05
48.1,1.851e+04,3.490e+04,9.718e+04,1.506e+05
49.6,1.385e+04,2.335e+04,1.016e+05,1.388e+05
51.2,7.862e+03,1.469e+04,1.154e+05,1.379e+05
52.7,8.495e+03,1.275e+04,1.385e+05,1.598e+05
54.3,1.313e+04,1.194e+04,1.696e+05,1.947e+05
55.8,2.368e+04,1.235e+04,1.982e+05,2.342e+05
57.4,3.768e+04,1.590e+04,1.909e+05,2.444e+05
58.9,4.432e+04,1.747e+04,1.540e+05,2.158e+05
60.5,3.698e+04,1.468e+04,9.792e+04,1.496e+05
62.0,1.503e+04,8.600e+03,6.352e+04,8.715e+04
63.6,5.720e+03,7.166e+03,6.612e+04,7.901e+04
65.1,6.024e+03,8.043e+03,5.728e+04,7.135e+04
66.7,1.028e+04,9.410e+03,5.100e+04,7.069e+04
68.2,1.277e+04,1.113e+04,4.884e+04,7.274e+04
69.8,1.695e+04,1.294e+04,5.193e+04,8.181e+04
71.3,2.184e+04,1.287e+04,5.035e+04,8.506e+04
72.9,1.844e+04,7.999e+03,3.644e+04,6.289e+04
74.4,1.687e+04,5.315e+03,3.010e+04,5.229e+04
76.0,1.567e+04,4.454e+03,3.328e+04,5.341e+04
77.5,1.723e+04,3.821e+03,4.618e+04,6.724e+04
79.1,1.930e+04,4.652e+03,5.967e+04,8.362e+04
80.6,1.708e+04,6.410e+03,6.871e+04,9.220e+04
82.2,1.732e+04,9.207e+03,8.593e+04,1.125e+05
83.7,1.870e+04,1.369e+04,1.096e+05,1.420e+05
85.3,1.980e+04,1.890e+04,1.246e+05,1.633e+05
86.8,2.066e+04,2.051e+04,1.217e+05,1.629e+05
88.4,1.980e+04,1.875e+04,1.052e+05,1.438e+05
89.9,1.476e+04,1.504e+04,8.820e+04,1.180e+05
