freq,psd_x,psd_y,psd_z,psd_xyz
184.5,1.084e+01,7.403e+01,4.706e+01,1.319e+02
186.0,1.062e+01,7.439e+01,4.646e+01,1.315e+02
187.6,1.026e+01,6.891e+01,4.465e+01,1.238e+02
189.1,1.111e+01,6.638e+01,4.398e+01,1.215e+02
190.7,1.157e+01,6.760e+01,4.517e+01,1.243e+02
192.2,1.172e+01,6.712e+01,4.299e+01,1.218e+02
193.8,1.185e+01,6.565e+01,4.326e+01,1.208e+02
195.3,1.086e+01,6.792e+01,4.606e+01,1.248e+02
196.9,1.091e+01,6.336e+01,4.558e+01,1.199e+02
198.4,1.343e+01,6.422e+01,4.610e+01,1.238e+02
200.0,1.346e+01,6.336e+01,4.430e+01,1.211e+02
