freq,psd_x,psd_y,psd_z,psd_xyz
173.5,1.119e+01,1.058e+02,5.436e+01,1.714e+02
175.0,1.124e+01,8.854e+01,5.822e+01,1.580e+02
176.6,1.085e+01,8.052e+01,5.414e+01,1.455e+02
178.1,1.003e+01,7.398e+01,5.158e+01,1.356e+02
179.7,1.103e+01,7.046e+01,4.928e+01,1.308e+02
181.2,1.087e+01,6.471e+01,4.757e+01,1.232e+02
182.8,1.009e+01,5.922e+01,4.620e+01,1.155e+02
184.3,1.012e+01,5.885e+01,4.398e+01,1.130e+02
185.8,9.914e+00,6.372e+01,4.286e+01,1.165e+02
187.4,9.885e+00,6.606e+01,4.019e+01,1.161e+02
188.9,1.035e+01,7.030e+01,4.275e+01,1.234e+02
190.5,1.004e+01,7.007e+01,4.554e+01,1.256e+02
192.0,1.015e+01,6.927e+01,4.663e+01,1.261e+02
193.6,1.011e+01,6.694e+01,4.825e+01,1.253e+02
195.1,1.059e+01,6.196e+01,4.865e+01,1.212e+02
196.7,1.164e+01,5.728e+01,4.608e+01,1.150e+02
198.2,1.353e+01,6.100e+01,4.945e+01,1.240e+02
199.8,1.454e+01,5.966e+01,4.802e+01,1.222e+02
