freq,psd_x,psd_y,psd_z,psd_xyz
162.9,2.013e+03,7.642e+02,2.986e+03,5.763e+03
164.5,2.061e+03,5.927e+02,2.916e+03,5.570e+03
166.0,2.106e+03,4.259e+02,3.050e+03,5.582e+03
167.6,2.247e+03,3.796e+02,3.616e+03,6.242e+03
169.1,2.480e+03,3.077e+02,3.735e+03,6.522e+03
170.7,2.723e+03,2.419e+02,3.066e+03,6.031e+03
172.2,2.990e+03,2.310e+02,2.630e+03,5.851e+03
173.8,3.342e+03,2.342e+02,2.667e+03,6.244e+03
175.3,3.596e+03,2.300e+02,2.599e+03,6.425e+03
176.9,3.958e+03,2.682e+02,2.543e+03,6.770e+03
178.4,4.147e+03,2.694e+02,2.189e+03,6.606e+03
180.0,4.222e+03,2.727e+02,1.911e+03,6.406e+03
181.5,4.220e+03,2.927e+02,1.797e+03,6.310e+03
183.1,4.095e+03,3.161e+02,1.776e+03,6.187e+03
184.6,4.667e+03,4.179e+02,1.683e+03,6.769e+03
186.2,6.508e+03,6.540e+02,1.856e+03,9.018e+03
187.8,8.093e+03,8.307e+02,1.963e+03,1.089e+04
189.3,1.020e+04,8.446e+02,2.210e+03,1.325e+04
190.9,8.584e+03,5.875e+02,2.007e+03,1.118e+04
192.4,1.618e+03,1.803e+02,9.987e+02,2.797e+03
194.0,5.806e+02,1.185e+02,1.046e+03,1.745e+03
195.5,6.015e+02,1.492e+02,1.146e+03,1.897e+03
197.1,5.069e+02,1.890e+02,1.630e+03,2.326e+03
198.6,5.235e+02,1.716e+02,1.537e+03,2.232e+03
