freq,psd_x,psd_y,psd_z,psd_xyz
161.2,2.278e+02,7.551e+02,4.690e+03,5.673e+03
162.8,2.614e+02,9.254e+02,4.557e+03,5.744e+03
164.3,3.122e+02,1.142e+03,4.313e+03,5.767e+03
165.9,3.907e+02,1.401e+03,4.059e+03,5.851e+03
167.4,4.618e+02,1.715e+03,3.672e+03,5.849e+03
169.0,5.090e+02,1.933e+03,3.163e+03,5.605e+03
170.5,5.383e+02,2.028e+03,2.791e+03,5.358e+03
172.1,5.621e+02,2.066e+03,2.353e+03,4.982e+03
173.6,5.445e+02,1.987e+03,1.848e+03,4.379e+03
175.2,5.041e+02,1.884e+03,1.470e+03,3.859e+03
176.7,4.506e+02,1.752e+03,1.147e+03,3.349e+03
178.3,4.173e+02,1.613e+03,8.982e+02,2.928e+03
179.8,3.906e+02,1.483e+03,7.015e+02,2.575e+03
181.4,3.924e+02,1.478e+03,5.909e+02,2.461e+03
182.9,3.848e+02,1.385e+03,4.869e+02,2.256e+03
184.5,3.808e+02,1.264e+03,3.790e+02,2.024e+03
186.0,3.853e+02,1.176e+03,3.114e+02,1.873e+03
187.6,4.321e+02,1.070e+03,2.827e+02,1.784e+03
189.1,4.916e+02,9.006e+02,2.630e+02,1.655e+03
190.7,5.469e+02,7.025e+02,1.748e+02,1.424e+03
192.2,6.211e+02,5.305e+02,1.374e+02,1.289e+03
193.8,4.826e+02,4.082e+02,1.243e+02,1.015e+03
195.3,3.581e+02,4.846e+02,1.446e+02,9.873e+02
196.9,3.537e+02,5.211e+02,1.446e+02,1.019e+03
198.4,3.828e+02,5.241e+02,1.141e+02,1.021e+03
200.0,4.390e+02,5.230e+02,8.712e+01,1.049e+03
