freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.944e+01,3.018e+01,1.013e+01,8.976e+01
1.5,3.440e+01,2.492e+01,1.799e+01,7.732e+01
3.1,1.597e+01,1.295e+01,1.709e+01,4.602e+01
4.6,2.585e+02,9.444e+01,1.767e+01,3.706e+02
6.2,9.807e+02,3.328e+02,1.619e+01,1.330e+03
7.7,1.818e+03,5.460e+02,1.592e+01,2.380e+03
9.3,2.696e+03,7.533e+02,1.638e+01,3.465e+03
10.8,2.416e+03,1.102e+03,1.677e+01,3.535e+03
12.4,3.110e+03,1.559e+03,1.934e+01,4.689e+03
13.9,3.841e+03,1.297e+03,2.157e+01,5.159e+03
15.5,5.331e+03,1.045e+03,2.882e+01,6.405e+03
17.0,7.046e+03,1.277e+03,1.027e+02,8.426e+03
18.6,6.646e+03,1.716e+03,2.334e+02,8.595e+03
20.1,6.165e+03,2.252e+03,2.449e+02,8.661e+03
21.7,4.443e+03,2.737e+03,1.781e+02,7.357e+03
23.2,4.860e+03,2.931e+03,2.204e+02,8.012e+03
24.7,7.504e+03,2.558e+03,3.679e+02,1.043e+04
26.3,1.178e+04,1.972e+03,3.304e+02,1.408e+04
27.8,1.768e+04,1.992e+03,2.053e+02,1.987e+04
29.4,2.764e+04,2.172e+03,2.596e+02,3.007e+04
30.9,2.653e+04,3.101e+03,4.203e+02,3.005e+04
32.5,1.190e+04,4.249e+03,7.265e+02,1.687e+04
34.0,3.191e+03,4.905e+03,1.014e+03,9.110e+03
35.6,1.171e+03,5.356e+03,1.314e+03,7.841e+03
37.1,1.604e+03,6.140e+03,1.988e+03,9.731e+03
38.7,2.651e+03,7.208e+03,3.848e+03,1.371e+04
40.2,3.786e+03,8.290e+03,9.143e+03,2.122e+04
41.8,3.594e+03,6.905e+03,1.437e+04,2.487e+04
43.3,2.597e+03,4.160e+03,1.057e+04,1.733e+04
44.9,3.080e+03,4.085e+03,5.793e+03,1.296e+04
46.4,4.343e+03,5.422e+03,3.793e+03,1.356e+04
47.9,5.270e+03,6.227e+03,3.074e+03,1.457e+04
49.5,5.390e+03,6.173e+03,2.763e+03,1.433e+04
51.0,5.652e+03,7.299e+03,2.238e+03,1.519e+04
52.6,6.185e+03,7.939e+03,2.360e+03,1.648e+04
54.1,7.060e+03,8.393e+03,2.902e+03,1.836e+04
55.7,9.007e+03,1.041e+04,3.245e+03,2.266e+04
57.2,1.136e+04,1.281e+04,3.642e+03,2.781e+04
58.8,1.584e+04,1.727e+04,4.460e+03,3.758e+04
60.3,2.232e+04,2.300e+04,5.425e+03,5.074e+04
61.9,3.657e+04,3.540e+04,7.772e+03,7.974e+04
63.4,5.735e+04,5.543e+04,1.069e+04,1.235e+05
65.0,6.088e+04,5.874e+04,1.018e+04,1.298e+05
66.5,5.427e+04,5.149e+04,7.929e+03,1.137e+05
68.1,5.225e+04,4.927e+04,6.431e+03,1.080e+05
69.6,5.137e+04,4.881e+04,5.431e+03,1.056e+05
71.1,4.827e+04,4.953e+04,4.231e+03,1.020e+05
72.7,3.991e+04,4.861e+04,2.722e+03,9.124e+04
74.2,2.962e+04,4.605e+04,1.384e+03,7.705e+04
75.8,2.140e+04,4.223e+04,6.033e+02,6.423e+04
77.3,1.587e+04,3.694e+04,3.252e+02,5.313e+04
78.9,1.259e+04,3.168e+04,2.832e+02,4.455e+04
80.4,1.025e+04,2.676e+04,3.492e+02,3.736e+04
82.0,8.354e+03,2.238e+04,4.626e+02,3.120e+04
83.5,7.079e+03,1.938e+04,5.897e+02,2.704e+04
85.1,6.034e+03,1.707e+04,7.298e+02,2.384e+04
86.6,4.878e+03,1.472e+04,9.243e+02,2.053e+04
88.2,4.075e+03,1.340e+04,1.194e+03,1.866e+04
89.7,3.510e+03,1.265e+04,1.539e+03,1.770e+04
91.3,2.934e+03,1.262e+04,1.806e+03,1.736e+04
92.8,2.475e+03,1.316e+04,2.105e+03,1.775e+04
94.4,2.605e+03,1.357e+04,3.368e+03,1.955e+04
95.9,2.102e+03,1.337e+04,3.715e+03,1.919e+04
97.4,1.617e+03,1.333e+04,4.579e+03,1.952e+04
99.0,1.332e+03,1.349e+04,5.991e+03,2.081e+04
100.5,1.135e+03,1.336e+04,7.830e+03,2.232e+04
