freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.865e+01,2.890e+01,9.451e+00,8.700e+01
1.5,3.440e+01,2.435e+01,1.769e+01,7.644e+01
3.1,1.836e+01,1.461e+01,1.609e+01,4.905e+01
4.6,2.600e+02,1.008e+02,1.659e+01,3.774e+02
6.2,1.005e+03,3.383e+02,1.649e+01,1.360e+03
7.7,1.885e+03,5.707e+02,1.787e+01,2.473e+03
9.3,2.771e+03,8.058e+02,1.786e+01,3.594e+03
10.8,2.509e+03,1.186e+03,1.698e+01,3.713e+03
12.4,3.238e+03,1.658e+03,1.829e+01,4.914e+03
13.9,4.027e+03,1.360e+03,2.039e+01,5.408e+03
15.5,5.604e+03,1.103e+03,2.673e+01,6.734e+03
17.0,7.199e+03,1.356e+03,1.001e+02,8.655e+03
18.6,6.744e+03,1.839e+03,2.424e+02,8.825e+03
20.1,6.244e+03,2.339e+03,2.637e+02,8.846e+03
21.7,4.494e+03,2.819e+03,1.933e+02,7.507e+03
23.2,4.922e+03,3.058e+03,2.242e+02,8.204e+03
24.7,7.920e+03,2.980e+03,3.168e+02,1.122e+04
26.3,1.209e+04,2.445e+03,2.540e+02,1.479e+04
27.8,1.734e+04,2.097e+03,1.636e+02,1.960e+04
29.4,2.752e+04,2.290e+03,1.607e+02,2.997e+04
30.9,2.809e+04,3.022e+03,2.466e+02,3.136e+04
32.5,1.455e+04,3.992e+03,4.850e+02,1.903e+04
34.0,4.473e+03,4.595e+03,7.962e+02,9.864e+03
35.6,1.268e+03,4.976e+03,1.079e+03,7.323e+03
37.1,1.096e+03,5.478e+03,1.552e+03,8.126e+03
38.7,1.763e+03,6.217e+03,2.855e+03,1.083e+04
40.2,2.642e+03,7.329e+03,6.935e+03,1.691e+04
41.8,2.969e+03,6.966e+03,1.195e+04,2.189e+04
43.3,2.769e+03,5.040e+03,9.940e+03,1.775e+04
44.9,3.337e+03,4.865e+03,6.057e+03,1.426e+04
46.4,4.113e+03,5.412e+03,4.923e+03,1.445e+04
47.9,4.543e+03,5.508e+03,4.714e+03,1.477e+04
49.5,5.093e+03,6.232e+03,4.019e+03,1.534e+04
51.0,6.324e+03,8.399e+03,3.252e+03,1.798e+04
52.6,8.699e+03,1.116e+04,3.030e+03,2.289e+04
54.1,1.027e+04,1.200e+04,3.348e+03,2.562e+04
55.7,1.072e+04,1.225e+04,3.607e+03,2.658e+04
57.2,1.242e+04,1.398e+04,4.115e+03,3.052e+04
58.8,1.766e+04,1.918e+04,5.458e+03,4.230e+04
60.3,2.601e+04,2.633e+04,7.370e+03,5.970e+04
61.9,3.798e+04,3.589e+04,9.236e+03,8.310e+04
63.4,4.879e+04,4.736e+04,9.660e+03,1.058e+05
65.0,5.585e+04,5.505e+04,9.190e+03,1.201e+05
66.5,5.840e+04,5.721e+04,7.818e+03,1.234e+05
68.1,5.479e+04,5.319e+04,6.086e+03,1.141e+05
69.6,5.292e+04,5.137e+04,5.048e+03,1.093e+05
71.1,5.071e+04,5.337e+04,4.013e+03,1.081e+05
72.7,4.566e+04,5.818e+04,2.608e+03,1.064e+05
74.2,3.797e+04,5.955e+04,1.379e+03,9.890e+04
75.8,2.952e+04,5.527e+04,6.197e+02,8.541e+04
77.3,2.283e+04,4.875e+04,2.951e+02,7.188e+04
78.9,1.801e+04,4.119e+04,2.101e+02,5.941e+04
80.4,1.444e+04,3.467e+04,2.749e+02,4.938e+04
82.0,1.146e+04,2.854e+04,3.814e+02,4.038e+04
83.5,8.856e+03,2.292e+04,4.801e+02,3.226e+04
85.1,6.967e+03,1.914e+04,6.553e+02,2.676e+04
