freq,psd_x,psd_y,psd_z,psd_xyz
173.6,6.593e+02,1.364e+02,5.418e+02,1.338e+03
175.1,6.907e+02,1.435e+02,5.991e+02,1.433e+03
176.7,7.464e+02,1.520e+02,6.834e+02,1.582e+03
178.2,7.860e+02,1.661e+02,8.491e+02,1.801e+03
179.8,7.993e+02,1.557e+02,9.378e+02,1.893e+03
181.3,7.793e+02,1.567e+02,8.774e+02,1.813e+03
182.9,7.807e+02,1.681e+02,7.887e+02,1.737e+03
184.4,8.051e+02,1.593e+02,7.358e+02,1.700e+03
186.0,7.941e+02,1.309e+02,6.567e+02,1.582e+03
187.5,9.392e+02,1.288e+02,5.987e+02,1.667e+03
189.1,8.311e+02,9.838e+01,5.197e+02,1.449e+03
190.6,6.188e+02,6.850e+01,4.396e+02,1.127e+03
192.2,7.368e+02,8.523e+01,5.848e+02,1.407e+03
193.7,7.006e+02,8.284e+01,5.674e+02,1.351e+03
195.3,7.213e+02,7.517e+01,4.553e+02,1.252e+03
196.8,7.697e+02,7.239e+01,4.573e+02,1.299e+03
198.4,7.667e+02,7.582e+01,4.544e+02,1.297e+03
199.9,7.693e+02,8.173e+01,4.589e+02,1.310e+03
