freq,psd_x,psd_y,psd_z,psd_xyz
147.0,4.988e+02,1.458e+03,3.333e+03,5.289e+03
148.6,4.267e+02,8.545e+02,2.482e+03,3.763e+03
150.1,3.792e+02,4.957e+02,1.672e+03,2.547e+03
151.7,3.674e+02,4.360e+02,1.336e+03,2.139e+03
153.2,3.432e+02,4.262e+02,1.034e+03,1.803e+03
154.8,3.273e+02,3.948e+02,7.996e+02,1.522e+03
156.3,3.115e+02,3.554e+02,6.201e+02,1.287e+03
157.9,2.941e+02,3.098e+02,5.269e+02,1.131e+03
159.4,2.860e+02,2.645e+02,4.871e+02,1.038e+03
161.0,2.894e+02,2.329e+02,4.628e+02,9.851e+02
162.5,2.995e+02,2.023e+02,4.220e+02,9.238e+02
164.1,3.506e+02,1.759e+02,3.794e+02,9.059e+02
165.6,4.662e+02,1.683e+02,3.513e+02,9.858e+02
167.2,6.017e+02,1.640e+02,3.336e+02,1.099e+03
168.7,8.057e+02,1.772e+02,3.828e+02,1.366e+03
170.3,1.020e+03,1.874e+02,4.469e+02,1.654e+03
171.8,1.192e+03,1.762e+02,5.036e+02,1.872e+03
173.4,1.329e+03,1.655e+02,6.418e+02,2.136e+03
174.9,1.375e+03,1.358e+02,7.833e+02,2.294e+03
176.4,1.429e+03,1.024e+02,9.685e+02,2.499e+03
178.0,1.449e+03,6.905e+01,1.185e+03,2.703e+03
179.5,1.473e+03,5.226e+01,1.392e+03,2.918e+03
181.1,1.535e+03,4.659e+01,1.663e+03,3.244e+03
182.6,1.567e+03,6.695e+01,1.905e+03,3.539e+03
184.2,1.492e+03,1.142e+02,2.029e+03,3.635e+03
185.7,1.424e+03,2.020e+02,2.262e+03,3.887e+03
187.3,1.524e+03,2.906e+02,2.864e+03,4.679e+03
188.8,1.676e+03,3.845e+02,3.588e+03,5.648e+03
190.4,1.502e+03,5.395e+02,3.328e+03,5.369e+03
191.9,1.327e+03,8.008e+02,3.057e+03,5.186e+03
193.5,1.162e+03,9.810e+02,2.893e+03,5.037e+03
195.0,1.087e+03,1.013e+03,2.870e+03,4.970e+03
196.6,1.033e+03,8.753e+02,2.852e+03,4.760e+03
198.1,8.616e+02,7.255e+02,2.306e+03,3.893e+03
199.7,7.501e+02,4.958e+02,2.113e+03,3.359e+03
