freq,psd_x,psd_y,psd_z,psd_xyz
173.8,1.870e+02,2.325e+02,1.533e+03,1.952e+03
175.3,1.749e+02,2.380e+02,1.518e+03,1.931e+03
176.9,1.796e+02,2.505e+02,1.713e+03,2.143e+03
178.4,2.586e+02,2.458e+02,1.798e+03,2.302e+03
180.0,2.810e+02,2.153e+02,1.628e+03,2.124e+03
181.5,2.891e+02,1.977e+02,1.546e+03,2.033e+03
183.1,3.204e+02,1.836e+02,1.451e+03,1.955e+03
184.6,3.628e+02,1.741e+02,1.269e+03,1.806e+03
186.2,4.163e+02,1.599e+02,1.160e+03,1.736e+03
187.7,4.312e+02,1.334e+02,1.006e+03,1.571e+03
189.3,4.295e+02,1.271e+02,8.365e+02,1.393e+03
190.8,4.234e+02,1.287e+02,7.329e+02,1.285e+03
192.4,4.285e+02,1.232e+02,6.912e+02,1.243e+03
193.9,4.921e+02,1.193e+02,6.907e+02,1.302e+03
195.5,6.674e+02,1.201e+02,7.052e+02,1.493e+03
197.0,7.532e+02,1.302e+02,7.063e+02,1.590e+03
198.6,7.784e+02,1.525e+02,6.733e+02,1.604e+03
