freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.614e+01,3.230e+01,9.156e+00,7.759e+01
1.5,2.757e+01,2.690e+01,1.939e+01,7.386e+01
3.1,1.826e+01,1.652e+01,1.786e+01,5.263e+01
4.6,2.447e+02,1.148e+02,1.764e+01,3.772e+02
6.2,9.011e+02,4.025e+02,1.821e+01,1.322e+03
7.7,1.681e+03,6.996e+02,1.938e+01,2.400e+03
9.3,2.467e+03,9.616e+02,1.978e+01,3.448e+03
10.8,2.136e+03,1.296e+03,1.775e+01,3.450e+03
12.4,2.672e+03,1.778e+03,1.994e+01,4.470e+03
13.9,3.265e+03,1.494e+03,2.462e+01,4.783e+03
15.5,4.429e+03,1.236e+03,2.999e+01,5.695e+03
17.0,5.649e+03,1.463e+03,8.647e+01,7.198e+03
18.5,5.198e+03,1.846e+03,2.147e+02,7.258e+03
20.1,4.675e+03,2.248e+03,2.344e+02,7.158e+03
21.6,3.081e+03,2.535e+03,1.713e+02,5.787e+03
23.2,3.327e+03,2.848e+03,2.132e+02,6.388e+03
24.7,5.807e+03,2.805e+03,3.151e+02,8.927e+03
26.3,9.331e+03,2.384e+03,2.520e+02,1.197e+04
27.8,1.339e+04,2.393e+03,1.412e+02,1.592e+04
29.4,2.090e+04,2.578e+03,1.112e+02,2.359e+04
30.9,2.203e+04,2.761e+03,1.597e+02,2.495e+04
32.5,1.152e+04,3.129e+03,3.403e+02,1.499e+04
34.0,3.827e+03,3.664e+03,5.746e+02,8.065e+03
35.5,1.137e+03,4.349e+03,8.920e+02,6.378e+03
37.1,9.360e+02,5.370e+03,1.552e+03,7.858e+03
38.6,1.456e+03,6.240e+03,2.875e+03,1.057e+04
40.2,2.153e+03,7.271e+03,6.244e+03,1.567e+04
41.7,2.423e+03,7.165e+03,1.095e+04,2.054e+04
43.3,2.118e+03,5.313e+03,9.797e+03,1.723e+04
44.8,2.495e+03,5.137e+03,6.043e+03,1.367e+04
46.4,3.224e+03,5.905e+03,4.977e+03,1.411e+04
47.9,3.466e+03,5.895e+03,4.580e+03,1.394e+04
49.4,3.766e+03,6.536e+03,3.846e+03,1.415e+04
51.0,4.583e+03,8.241e+03,3.296e+03,1.612e+04
52.5,6.225e+03,9.647e+03,3.539e+03,1.941e+04
54.1,7.898e+03,1.042e+04,3.786e+03,2.211e+04
55.6,8.825e+03,1.155e+04,3.679e+03,2.405e+04
57.2,9.900e+03,1.333e+04,3.566e+03,2.679e+04
58.7,1.286e+04,1.756e+04,3.918e+03,3.434e+04
60.3,1.785e+04,2.379e+04,4.767e+03,4.641e+04
61.8,2.350e+04,3.033e+04,5.192e+03,5.902e+04
63.4,2.854e+04,3.840e+04,4.784e+03,7.172e+04
64.9,3.319e+04,4.561e+04,4.341e+03,8.314e+04
66.4,3.576e+04,4.873e+04,4.105e+03,8.859e+04
68.0,3.649e+04,4.890e+04,3.823e+03,8.921e+04
69.5,3.880e+04,5.071e+04,3.839e+03,9.334e+04
71.1,4.092e+04,5.493e+04,3.565e+03,9.942e+04
72.6,4.575e+04,6.766e+04,3.031e+03,1.164e+05
74.2,4.693e+04,7.887e+04,2.096e+03,1.279e+05
75.7,3.938e+04,7.621e+04,1.035e+03,1.166e+05
77.3,3.078e+04,6.722e+04,4.134e+02,9.841e+04
78.8,2.484e+04,5.808e+04,1.929e+02,8.311e+04
80.4,2.031e+04,4.852e+04,1.589e+02,6.899e+04
81.9,1.637e+04,3.909e+04,1.851e+02,5.564e+04
83.4,1.305e+04,3.150e+04,2.295e+02,4.478e+04
85.0,1.043e+04,2.584e+04,2.942e+02,3.657e+04
86.5,8.480e+03,2.180e+04,3.967e+02,3.068e+04
88.1,7.294e+03,2.070e+04,5.105e+02,2.850e+04
89.6,6.472e+03,1.956e+04,7.282e+02,2.676e+04
91.2,5.491e+03,1.828e+04,9.058e+02,2.468e+04
92.7,4.593e+03,1.766e+04,1.130e+03,2.338e+04
94.3,4.504e+03,1.741e+04,2.123e+03,2.404e+04
95.8,3.588e+03,1.573e+04,2.190e+03,2.151e+04
97.4,2.700e+03,1.439e+04,2.304e+03,1.939e+04
98.9,2.197e+03,1.372e+04,2.885e+03,1.880e+04
100.4,1.834e+03,1.345e+04,3.709e+03,1.899e+04
102.0,1.541e+03,1.325e+04,4.868e+03,1.965e+04
103.5,1.271e+03,1.268e+04,6.209e+03,2.016e+04
105.1,1.028e+03,1.134e+04,7.451e+03,1.982e+04
106.6,9.236e+02,1.077e+04,9.693e+03,2.139e+04
108.2,1.001e+03,1.106e+04,1.307e+04,2.513e+04
