freq,psd_x,psd_y,psd_z,psd_xyz
162.3,3.245e+03,2.859e+02,1.932e+03,5.463e+03
163.8,1.073e+03,2.295e+02,1.738e+03,3.040e+03
165.4,8.749e+02,2.118e+02,1.463e+03,2.550e+03
166.9,1.020e+03,1.636e+02,1.213e+03,2.396e+03
168.5,1.142e+03,1.596e+02,1.227e+03,2.529e+03
170.0,9.831e+02,1.640e+02,1.318e+03,2.465e+03
171.5,8.073e+02,1.636e+02,1.327e+03,2.298e+03
173.1,6.486e+02,1.562e+02,1.147e+03,1.952e+03
174.6,6.634e+02,1.564e+02,9.574e+02,1.777e+03
176.2,7.392e+02,1.686e+02,1.038e+03,1.946e+03
177.7,7.720e+02,2.065e+02,1.372e+03,2.350e+03
179.3,7.769e+02,1.984e+02,1.408e+03,2.383e+03
180.8,8.192e+02,1.038e+02,1.028e+03,1.951e+03
182.4,8.253e+02,8.533e+01,8.943e+02,1.805e+03
183.9,7.764e+02,8.049e+01,8.308e+02,1.688e+03
185.5,7.975e+02,7.132e+01,7.259e+02,1.595e+03
187.0,8.283e+02,7.534e+01,6.761e+02,1.580e+03
188.5,8.726e+02,1.007e+02,6.738e+02,1.647e+03
190.1,1.021e+03,1.356e+02,8.140e+02,1.971e+03
191.6,1.140e+03,1.442e+02,1.083e+03,2.367e+03
193.2,1.318e+03,1.394e+02,1.292e+03,2.750e+03
194.7,1.424e+03,1.386e+02,1.334e+03,2.897e+03
196.3,1.500e+03,1.260e+02,1.274e+03,2.900e+03
197.8,1.555e+03,1.020e+02,1.139e+03,2.796e+03
199.4,1.666e+03,9.869e+01,1.034e+03,2.799e+03
