freq,psd_x,psd_y,psd_z,psd_xyz
145.5,5.305e+02,2.697e+03,5.020e+03,8.247e+03
147.0,5.194e+02,2.564e+03,4.444e+03,7.527e+03
148.6,4.965e+02,2.191e+03,3.906e+03,6.594e+03
150.1,4.225e+02,1.486e+03,2.986e+03,4.894e+03
151.7,3.814e+02,8.994e+02,2.453e+03,3.734e+03
153.2,3.738e+02,5.296e+02,2.215e+03,3.118e+03
154.8,3.888e+02,3.165e+02,2.042e+03,2.747e+03
156.3,4.179e+02,2.193e+02,1.886e+03,2.523e+03
157.8,4.848e+02,2.078e+02,1.781e+03,2.474e+03
159.4,5.727e+02,2.488e+02,1.749e+03,2.570e+03
160.9,6.560e+02,3.395e+02,1.730e+03,2.726e+03
162.5,6.822e+02,4.622e+02,1.648e+03,2.793e+03
164.0,6.942e+02,6.280e+02,1.552e+03,2.874e+03
165.6,7.033e+02,7.825e+02,1.432e+03,2.918e+03
167.1,6.971e+02,8.603e+02,1.263e+03,2.821e+03
168.7,6.659e+02,8.931e+02,1.065e+03,2.624e+03
170.2,6.714e+02,9.473e+02,8.814e+02,2.500e+03
171.8,6.642e+02,9.565e+02,7.598e+02,2.381e+03
173.3,6.131e+02,9.070e+02,6.154e+02,2.135e+03
174.9,5.522e+02,8.440e+02,4.719e+02,1.868e+03
176.4,5.027e+02,7.606e+02,3.608e+02,1.624e+03
178.0,4.778e+02,6.708e+02,3.081e+02,1.457e+03
179.5,4.478e+02,5.997e+02,2.679e+02,1.315e+03
181.1,4.354e+02,5.428e+02,2.378e+02,1.216e+03
182.6,4.236e+02,5.036e+02,2.236e+02,1.151e+03
184.2,4.090e+02,4.524e+02,2.032e+02,1.065e+03
185.7,3.707e+02,4.009e+02,1.852e+02,9.568e+02
187.3,3.514e+02,3.729e+02,1.762e+02,9.005e+02
188.8,3.364e+02,3.446e+02,1.961e+02,8.771e+02
190.3,3.096e+02,3.160e+02,1.818e+02,8.074e+02
191.9,3.053e+02,3.136e+02,1.431e+02,7.619e+02
193.4,2.948e+02,3.049e+02,1.208e+02,7.206e+02
195.0,2.731e+02,2.994e+02,1.132e+02,6.858e+02
196.5,2.634e+02,2.926e+02,1.139e+02,6.699e+02
198.1,2.596e+02,2.842e+02,1.111e+02,6.549e+02
199.6,2.435e+02,2.533e+02,1.096e+02,6.064e+02
