freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.179e+01,6.258e+01,1.142e+01,1.058e+02
1.5,2.499e+01,4.270e+01,1.859e+01,8.628e+01
3.1,1.358e+01,1.617e+01,1.663e+01,4.637e+01
4.6,1.164e+02,2.202e+02,1.914e+01,3.558e+02
6.2,4.107e+02,7.906e+02,2.845e+01,1.230e+03
7.7,7.317e+02,1.309e+03,4.183e+01,2.083e+03
9.3,1.240e+03,1.985e+03,5.758e+01,3.282e+03
10.8,1.308e+03,2.491e+03,6.905e+01,3.868e+03
12.4,1.091e+03,3.026e+03,8.368e+01,4.201e+03
13.9,1.875e+03,3.501e+03,9.507e+01,5.472e+03
15.5,2.789e+03,4.075e+03,1.066e+02,6.971e+03
17.0,3.983e+03,4.583e+03,1.476e+02,8.714e+03
18.6,5.330e+03,5.081e+03,2.822e+02,1.069e+04
20.1,6.793e+03,6.103e+03,5.357e+02,1.343e+04
21.7,1.071e+04,8.375e+03,7.893e+02,1.987e+04
23.2,1.802e+04,1.195e+04,1.505e+03,3.148e+04
24.8,2.028e+04,1.321e+04,2.403e+03,3.589e+04
26.3,1.317e+04,9.342e+03,1.753e+03,2.427e+04
27.9,7.248e+03,6.608e+03,6.532e+02,1.451e+04
29.4,4.788e+03,6.734e+03,2.511e+02,1.177e+04
31.0,6.890e+03,8.361e+03,1.538e+02,1.540e+04
32.5,9.413e+03,8.703e+03,3.191e+02,1.843e+04
34.1,6.982e+03,6.789e+03,8.095e+02,1.458e+04
35.6,3.474e+03,5.990e+03,1.561e+03,1.102e+04
37.2,1.086e+03,7.013e+03,2.510e+03,1.061e+04
38.7,2.530e+02,8.674e+03,4.014e+03,1.294e+04
40.3,1.640e+02,9.812e+03,6.070e+03,1.605e+04
41.8,3.072e+02,1.220e+04,1.295e+04,2.546e+04
43.4,5.335e+02,1.302e+04,2.092e+04,3.447e+04
44.9,8.789e+02,1.121e+04,2.010e+04,3.220e+04
46.5,1.371e+03,9.933e+03,1.493e+04,2.623e+04
48.0,1.868e+03,1.158e+04,8.986e+03,2.244e+04
49.6,2.361e+03,1.501e+04,6.604e+03,2.398e+04
51.1,3.397e+03,1.890e+04,7.753e+03,3.005e+04
52.7,5.383e+03,2.499e+04,7.626e+03,3.800e+04
54.2,8.452e+03,3.527e+04,6.873e+03,5.060e+04
55.8,1.242e+04,4.896e+04,7.410e+03,6.879e+04
57.3,1.764e+04,6.564e+04,9.684e+03,9.297e+04
58.9,2.722e+04,9.888e+04,1.347e+04,1.396e+05
60.4,3.993e+04,1.440e+05,1.633e+04,2.002e+05
62.0,4.731e+04,1.695e+05,1.429e+04,2.311e+05
63.5,4.701e+04,1.678e+05,1.055e+04,2.253e+05
65.1,4.225e+04,1.495e+05,7.186e+03,1.989e+05
66.6,3.459e+04,1.234e+05,4.507e+03,1.625e+05
68.2,2.865e+04,1.030e+05,2.730e+03,1.344e+05
69.7,2.437e+04,8.873e+04,1.653e+03,1.147e+05
71.3,1.852e+04,6.827e+04,8.438e+02,8.763e+04
72.8,1.368e+04,5.040e+04,4.061e+02,6.449e+04
74.4,1.010e+04,3.755e+04,2.351e+02,4.789e+04
75.9,6.882e+03,2.803e+04,2.140e+02,3.513e+04
77.5,4.356e+03,2.299e+04,2.633e+02,2.760e+04
79.0,2.897e+03,2.165e+04,3.210e+02,2.487e+04
80.6,2.192e+03,1.982e+04,3.637e+02,2.237e+04
82.1,1.876e+03,1.751e+04,3.736e+02,1.976e+04
83.7,1.658e+03,1.563e+04,4.151e+02,1.770e+04
85.2,1.476e+03,1.421e+04,5.014e+02,1.619e+04
86.8,1.341e+03,1.336e+04,6.336e+02,1.533e+04
88.3,1.197e+03,1.240e+04,7.720e+02,1.436e+04
89.9,1.080e+03,1.176e+04,9.593e+02,1.380e+04
91.4,9.586e+02,1.122e+04,1.239e+03,1.342e+04
93.0,1.000e+03,1.184e+04,2.095e+03,1.493e+04
94.5,9.325e+02,1.213e+04,2.463e+03,1.553e+04
96.1,7.355e+02,1.151e+04,2.737e+03,1.498e+04
97.6,6.294e+02,1.104e+04,3.563e+03,1.523e+04
99.2,5.846e+02,1.079e+04,4.888e+03,1.626e+04
100.7,6.222e+02,1.035e+04,6.530e+03,1.750e+04
102.3,7.735e+02,9.315e+03,8.116e+03,1.820e+04
103.8,1.099e+03,7.263e+03,9.023e+03,1.738e+04
105.4,1.480e+03,4.735e+03,8.493e+03,1.471e+04
106.9,1.869e+03,3.129e+03,7.960e+03,1.296e+04
108.5,2.157e+03,2.015e+03,7.619e+03,1.179e+04
110.0,2.338e+03,1.182e+03,7.031e+03,1.055e+04
111.6,2.193e+03,6.211e+02,5.314e+03,8.128e+03
113.1,1.627e+03,6.194e+02,3.298e+03,5.544e+03
114.7,8.862e+02,1.039e+03,2.545e+03,4.471e+03
116.2,4.414e+02,1.366e+03,3.696e+03,5.504e+03
117.8,5.567e+02,1.527e+03,6.243e+03,8.327e+03
119.3,9.584e+02,2.206e+03,8.794e+03,1.196e+04
120.9,1.149e+03,3.929e+03,9.869e+03,1.495e+04
122.4,1.246e+03,7.035e+03,9.517e+03,1.780e+04
124.0,1.649e+03,1.187e+04,8.764e+03,2.229e+04
125.5,1.903e+03,1.425e+04,8.218e+03,2.437e+04
127.1,2.099e+03,1.323e+04,7.374e+03,2.270e+04
128.6,2.356e+03,1.087e+04,6.812e+03,2.004e+04
130.2,2.630e+03,8.757e+03,6.503e+03,1.789e+04
131.7,2.795e+03,7.126e+03,6.060e+03,1.598e+04
133.3,1.964e+03,3.876e+03,4.011e+03,9.851e+03
134.8,1.355e+03,1.692e+03,2.446e+03,5.493e+03
136.4,1.211e+03,1.128e+03,1.980e+03,4.319e+03
137.9,1.078e+03,8.713e+02,1.647e+03,3.596e+03
139.5,8.892e+02,7.353e+02,1.362e+03,2.986e+03
141.0,7.578e+02,7.247e+02,1.159e+03,2.642e+03
142.6,6.642e+02,7.838e+02,1.019e+03,2.467e+03
144.1,6.121e+02,8.635e+02,9.358e+02,2.411e+03
