freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.417e+01,1.135e+02,4.952e+01,1.872e+02
1.5,2.231e+01,7.152e+01,4.017e+01,1.340e+02
3.1,1.120e+01,2.301e+01,1.640e+01,5.061e+01
4.6,1.110e+01,3.559e+02,1.741e+01,3.844e+02
6.2,1.202e+01,1.343e+03,1.848e+01,1.374e+03
7.7,1.632e+01,2.508e+03,1.758e+01,2.541e+03
9.3,4.907e+01,4.174e+03,2.312e+01,4.246e+03
10.8,5.323e+01,4.800e+03,2.743e+01,4.881e+03
12.4,4.139e+01,5.225e+03,2.413e+01,5.290e+03
13.9,5.493e+01,7.057e+03,2.024e+01,7.132e+03
15.5,6.373e+01,9.788e+03,2.233e+01,9.874e+03
17.0,1.112e+02,1.212e+04,4.690e+01,1.228e+04
18.6,1.189e+02,1.356e+04,1.888e+02,1.387e+04
20.1,1.136e+02,1.680e+04,4.271e+02,1.734e+04
21.6,1.345e+02,2.055e+04,8.906e+02,2.158e+04
23.2,9.583e+01,2.523e+04,1.270e+03,2.659e+04
24.7,4.513e+02,3.018e+04,1.598e+03,3.223e+04
26.3,1.651e+03,3.314e+04,1.243e+03,3.604e+04
27.8,2.594e+03,3.332e+04,7.250e+02,3.664e+04
29.4,2.204e+03,3.262e+04,5.097e+02,3.533e+04
30.9,1.294e+03,4.803e+04,1.483e+03,5.081e+04
32.5,6.545e+02,8.515e+04,6.229e+03,9.203e+04
34.0,2.141e+03,1.499e+05,1.944e+04,1.714e+05
35.6,9.700e+03,2.321e+05,4.831e+04,2.901e+05
37.1,1.976e+04,2.351e+05,7.709e+04,3.319e+05
38.6,1.544e+04,1.388e+05,6.251e+04,2.167e+05
40.2,1.515e+04,7.072e+04,4.723e+04,1.331e+05
41.7,1.763e+04,5.065e+04,4.332e+04,1.116e+05
43.3,1.345e+04,3.370e+04,3.399e+04,8.114e+04
44.8,7.391e+03,1.843e+04,2.616e+04,5.199e+04
46.4,5.736e+03,1.106e+04,2.513e+04,4.193e+04
47.9,6.655e+03,9.489e+03,2.197e+04,3.812e+04
49.5,8.471e+03,7.483e+03,2.127e+04,3.722e+04
51.0,1.157e+04,7.165e+03,2.539e+04,4.413e+04
52.6,1.308e+04,1.119e+04,2.976e+04,5.404e+04
54.1,8.639e+03,2.041e+04,5.208e+04,8.113e+04
55.7,3.408e+03,2.039e+04,7.529e+04,9.910e+04
57.2,3.113e+03,1.266e+04,8.707e+04,1.028e+05
58.7,1.336e+04,9.881e+03,9.393e+04,1.172e+05
60.3,2.344e+04,1.045e+04,9.220e+04,1.261e+05
61.8,2.957e+04,1.094e+04,9.623e+04,1.367e+05
63.4,3.987e+04,1.475e+04,1.065e+05,1.611e+05
64.9,5.401e+04,2.322e+04,1.024e+05,1.796e+05
66.5,6.406e+04,3.112e+04,8.994e+04,1.851e+05
68.0,7.233e+04,3.985e+04,7.120e+04,1.834e+05
69.6,7.351e+04,4.433e+04,5.365e+04,1.715e+05
71.1,6.659e+04,4.006e+04,4.038e+04,1.470e+05
72.7,5.577e+04,2.963e+04,3.592e+04,1.213e+05
74.2,4.912e+04,2.225e+04,4.316e+04,1.145e+05
75.7,4.656e+04,1.836e+04,4.137e+04,1.063e+05
77.3,4.526e+04,1.533e+04,3.400e+04,9.459e+04
78.8,4.165e+04,1.302e+04,3.852e+04,9.319e+04
80.4,4.167e+04,1.066e+04,4.082e+04,9.315e+04
81.9,4.416e+04,8.119e+03,4.226e+04,9.455e+04
83.5,4.622e+04,6.420e+03,4.160e+04,9.424e+04
85.0,4.382e+04,5.389e+03,3.931e+04,8.851e+04
86.6,3.614e+04,4.295e+03,3.404e+04,7.447e+04
88.1,2.876e+04,3.182e+03,2.744e+04,5.939e+04
89.7,2.367e+04,2.235e+03,2.264e+04,4.854e+04
91.2,2.050e+04,1.691e+03,2.107e+04,4.326e+04
92.8,1.739e+04,1.473e+03,2.237e+04,4.123e+04
94.3,1.582e+04,1.358e+03,3.429e+04,5.147e+04
95.8,1.396e+04,1.344e+03,3.782e+04,5.313e+04
97.4,1.122e+04,1.301e+03,2.888e+04,4.140e+04
98.9,8.969e+03,1.245e+03,2.160e+04,3.181e+04
100.5,7.516e+03,1.275e+03,1.936e+04,2.816e+04
102.0,6.677e+03,1.407e+03,2.071e+04,2.880e+04
103.6,5.843e+03,1.507e+03,2.223e+04,2.958e+04
105.1,4.625e+03,1.484e+03,1.883e+04,2.494e+04
106.7,4.223e+03,1.732e+03,1.561e+04,2.157e+04
108.2,4.464e+03,2.230e+03,1.674e+04,2.344e+04
109.8,4.210e+03,2.459e+03,1.808e+04,2.475e+04
111.3,4.158e+03,2.566e+03,2.158e+04,2.830e+04
112.8,5.007e+03,2.948e+03,2.452e+04,3.248e+04
114.4,4.046e+03,2.739e+03,2.111e+04,2.789e+04
115.9,2.161e+03,2.289e+03,1.543e+04,1.988e+04
117.5,1.406e+03,2.016e+03,1.076e+04,1.418e+04
119.0,1.226e+03,1.902e+03,8.967e+03,1.210e+04
120.6,1.287e+03,1.752e+03,8.867e+03,1.191e+04
122.1,1.248e+03,1.639e+03,7.803e+03,1.069e+04
123.7,1.142e+03,1.645e+03,6.335e+03,9.122e+03
125.2,1.176e+03,1.597e+03,5.543e+03,8.316e+03
126.8,1.189e+03,1.559e+03,5.131e+03,7.878e+03
128.3,1.128e+03,1.529e+03,4.912e+03,7.569e+03
129.9,9.486e+02,1.442e+03,4.743e+03,7.133e+03
131.4,6.591e+02,1.298e+03,4.233e+03,6.190e+03
132.9,4.217e+02,6.339e+02,1.943e+03,2.999e+03
134.5,3.920e+02,1.145e+02,3.160e+02,8.225e+02
136.0,4.002e+02,1.080e+02,2.651e+02,7.734e+02
137.6,3.705e+02,1.219e+02,2.416e+02,7.339e+02
139.1,2.683e+02,1.222e+02,1.966e+02,5.871e+02
140.7,2.240e+02,1.397e+02,2.139e+02,5.775e+02
142.2,2.732e+02,1.493e+02,2.899e+02,7.125e+02
143.8,3.148e+02,1.781e+02,3.334e+02,8.263e+02
145.3,2.360e+02,2.409e+02,3.770e+02,8.539e+02
