freq,psd_x,psd_y,psd_z,psd_xyz
185.2,6.994e+03,1.558e+04,1.128e+04,3.385e+04
186.7,8.015e+03,1.493e+04,1.231e+04,3.525e+04
188.2,8.658e+03,1.333e+04,1.347e+04,3.545e+04
189.8,9.705e+03,1.065e+04,1.652e+04,3.688e+04
191.3,1.145e+04,9.310e+03,2.157e+04,4.233e+04
192.8,1.348e+04,8.899e+03,2.702e+04,4.939e+04
194.3,1.573e+04,9.365e+03,3.188e+04,5.698e+04
195.8,1.685e+04,1.051e+04,3.476e+04,6.211e+04
197.3,1.719e+04,1.152e+04,3.770e+04,6.641e+04
198.8,1.780e+04,1.091e+04,4.145e+04,7.016e+04
